,beta1,beta2,beta3,beta4,beta5,beta6
944,6.886870004912771,1.002389919595071,0.1883627813939135,3.972066903599615,2.9094411708981536,-0.049323809653653045
945,6.93283956026891,0.9676197748466824,0.8230743787698246,3.972388077373982,3.0386079815594487,-0.3741127641908604
946,7.006277368532422,0.8248034220608359,1.0551157432537779,4.01756694113937,2.6307507182458902,-0.4240260596667812
947,6.97596453897225,1.0249696598310105,-0.36011712791767303,3.9516379545373246,2.6247936772980096,0.31943160884923727
948,6.967452341351388,1.047440233665996,0.7791014866011332,3.9973242485560707,2.873912019783689,-0.5086735885247577
949,7.015616759009987,0.8690213625192261,0.9385764223203024,4.001508252851012,2.6825031043921443,-0.37727801785115356
950,6.9560578440288845,0.9561338615838106,0.6137272679835346,3.9446467371797462,2.910473710044093,-0.2227949230667154
951,6.9463932736764615,0.9354559287279182,1.1306041422182271,4.022672371760665,2.9746295848179773,-0.6094346983525762
952,6.9820148221601,1.0193505213619534,0.7449943159590771,3.9844637675358636,2.904484570070449,-0.4650487079758001
953,6.825990249225021,0.8795509116968593,0.5244563856486643,3.9754444083080847,2.9249651613490024,-0.036578479691788374
954,6.917983967149283,0.8932213380090082,1.0440581642612847,3.896106350726659,2.9693661295167812,-0.366793280661947
955,6.897461024031454,1.0079565191721345,1.0242989192552714,4.0210655220569596,3.124761424187132,-0.6407221103196779
956,7.009122723073359,0.9438282349464086,1.4790366279992795,4.008368079419246,2.9857376974569956,-0.8580815605847055
957,6.933936936024985,0.955339337119847,0.10191501041503553,3.9612688101061297,2.946104344811848,0.058441310793921064
958,6.914043015908226,0.8808356026141239,1.6127301673220533,4.003130108792571,3.2770684319072734,-0.8636715061060279
959,6.852911557693418,1.0272274062385143,1.0015799125662428,3.9626870578590347,2.8283347384119852,-0.5196465751804287
960,6.83221920899021,0.9664311420959181,0.6481871314925789,4.008770735765215,2.7168142796646713,-0.22104553365337815
961,6.972099173525727,0.9076400627777527,-0.20210698584765918,4.037459463426891,2.990583179424375,0.26563906181909536
962,7.060913648206003,0.9736924319238273,0.0804147359473022,4.038338399634828,3.01681767220133,-0.07332129300608659
963,7.082203141824172,0.9399380665927849,-0.47567259302072706,3.9785024458939287,2.906739936715516,0.36575871573935226
964,6.979084912500568,1.0985448421661173,0.17353631592463808,3.973229303533046,3.013859567886713,-0.21334547625799832
965,6.942475411053344,0.9986053989732881,-0.07520122670957241,4.006522114503186,3.062872387005856,0.07913682628018687
966,6.95917181984395,0.9764101574515653,0.873811088636097,3.977130910952116,2.740668047338005,-0.42273511585095747
967,6.941038396921976,0.9557838240355311,0.422235882108837,3.9655112101269694,2.8705653131849327,-0.13845464232119073
968,6.9179525605768815,1.037316089980003,0.32440255331714485,4.04716601536636,3.176999028081398,-0.26473860343751904
969,7.083796565250306,0.8532506843303628,0.7259091326904665,3.988282018563348,2.7569259102093318,-0.25664052809070653
970,6.958334937087712,0.9732510031562118,0.6826716989811421,4.009043695357758,3.0249225599049536,-0.3998181647000998
971,6.97088282332921,1.01308107189186,0.5815123388006004,3.9483573170043953,3.240877346268765,-0.34241995516351853
972,6.984006001162573,1.1033283028823055,0.36883509644446977,3.9356613459233647,2.931609644902395,-0.28127496789929946
973,6.917727750294499,0.9272390936760042,0.2608653697587015,3.883741171279421,2.588720938217142,0.20127826677723076
974,6.886613793924483,1.0151188072517592,1.3390022367844208,4.016781711685283,2.8281743752584076,-0.7920519048442433
975,6.883835600834856,0.9384078656781046,0.9269760289978766,3.9416113846498817,2.8392399491456985,-0.34673732578995775
976,7.001040901604953,0.9729212105698418,-0.5709274877867945,3.9589360853076503,2.8643961996689202,0.4658411887931556
977,7.018487422573097,0.8745836676604671,1.1666715436771486,3.956424669741292,2.6976054617148217,-0.4869372893955072
978,6.908166815142549,1.0553690677918521,0.40379271634062597,3.954105393798206,2.8472042684584182,-0.19500145019920267
979,6.9223253237399245,1.0689740013507223,-0.08014486019791633,3.9835338383334227,3.1879852558917516,-0.015002325508906122
980,6.943493023257752,0.9570943173709001,0.9733087842016572,3.94646026547985,2.8116306044847965,-0.44778410881349306
981,6.874354605876707,0.9334003664618977,-0.017453328136381563,3.989043058320702,3.078620841931178,0.1659920473474814
982,6.98374600619769,0.9266629338240182,0.13062305209600683,3.9982689604982546,3.04869223995413,0.03351744112941679
983,6.953684849868955,0.9563202003000433,1.0228193846376312,3.995217638962401,2.90088283648071,-0.5350594645766744
984,6.933947866429903,0.8566870076419558,0.19855183012798905,4.0300283852289835,3.139897754852506,0.08505830906765849
985,7.083095376940212,0.9550326650691388,-0.2712992094617632,4.012893585138658,2.7886749842546674,0.2396833015530761
986,6.950387457008822,0.9419059967120125,0.9426894767065264,3.9326804273490112,2.945809478554949,-0.3994115078754871
987,7.062561988127656,0.9888604209273392,1.7374507806600212,3.9599422464981333,2.9696876298380444,-1.0214197712157755
988,6.969127490923867,0.9117686727806523,0.7911207987749597,3.9316572829146628,3.0622495964373235,-0.29734933598012736
989,6.921046223081022,0.8554414681675206,0.4215054778730223,3.965792981253148,2.950526535680216,0.006237218225949359
990,6.842060517005924,0.9007163565637678,0.16572552425833392,4.025473338772599,2.8596681879357986,0.10398979674469172
991,6.969068275398103,0.9661966925708747,-0.42811386324465794,3.9754888371455044,2.556504975750947,0.4454152163282562
992,6.945568534582501,0.8087684786800493,0.4705500732920878,3.9722696435824942,2.8230800144137627,0.051510178800819206
993,7.013007940868867,0.9747972021037682,1.1460312023367707,3.984742171780197,2.8227138201014603,-0.6595106327257745
994,6.92200677448837,0.9473197979575033,0.35191075278204426,3.9390782910306634,2.626585611272893,0.04551879344949511
995,6.956157936304636,0.9365283017322357,-0.2320662088006018,4.007366734757619,3.164946755969947,0.2223692852964434
996,7.008993545886369,1.0446066932164013,0.805471844914172,3.971175489442227,3.2418766267674695,-0.5827570720607458
997,6.9566833912912305,0.9423070924377872,0.3025293951180421,4.025860274787289,3.139107426054157,-0.13229733869000904
998,6.930381095717352,0.9366202481790915,0.16565634926528583,4.013838762343095,2.7688668237190335,0.049611572531996107
999,6.8155020840570195,1.019645812484763,1.077627217813747,3.9495353242232527,2.964842193685088,-0.5128947401960756
1000,6.878198272190673,0.9702333614258926,1.0428617548529087,4.051727489253769,3.0869254548381533,-0.6390365251187283
1001,6.934900338460212,0.8612843886378656,-0.012615324510140469,3.968594371587425,2.814485217955623,0.36375467597126565
1002,6.907915671228878,1.0169355889073004,-0.033919698223695005,3.9902544009530287,2.849252913029272,0.07434971789651618
1003,7.0234360048653555,1.0041999471520013,-0.39992971092599705,3.9705051505694016,2.9130781657287512,0.29930316756795916
1004,6.942321058469482,0.9339003664035427,0.41952982915166026,4.018036424344961,3.0797500813702245,-0.15525453289839414
1005,6.946925711174109,0.997866911988887,0.12489615128996795,3.988789805755324,2.881328941893215,-0.009398078879403388
1006,6.937969079145278,0.877765556061699,0.6735687755789981,3.931357366804781,2.7438444338209345,-0.10439189008526206
1007,6.9781653325108985,0.9082325903219038,1.2864156254440073,4.012698670813148,2.7438464321801015,-0.6135399860057142
1008,6.964491760353479,0.9818738944287714,1.104450908073267,3.9769933626225824,2.894769565828444,-0.6179380966748362
1009,6.98528318634291,1.0088413464679258,0.7518032010769388,3.9814956819047773,3.261676716990171,-0.5520065352279588
1010,6.894741046919814,0.9570694563306473,0.7680630173216931,3.9772992627868553,2.9267525816567037,-0.34876447491963414
1011,6.986985864096219,0.9255109934955998,0.714519401277972,3.874637113144021,2.6120865593277323,-0.16562739386677763
1012,6.952784869208989,1.0532670098558317,0.07865058377893375,3.996555031083663,2.8363833399779397,-0.050646643481058906
1013,7.028233727825062,0.9784529534024924,0.21003512889697046,4.066845243849848,3.082049491262013,-0.2140334994559605
1014,6.941643389263563,1.0388049464928708,0.48270017162017215,3.9604452798964744,2.8518773261428962,-0.26171145288671294
1015,6.910265869886929,0.9117592360891112,-0.366470495080093,3.9176262841654323,2.9831151311383945,0.489315875343478
1016,6.957521082860566,0.8954522403092227,1.071881544701435,4.008144269496898,3.1244986715706133,-0.5396309443617768
1017,6.905156857560105,0.9969584470630756,1.0257260811086129,4.039347758279365,2.6745742354938336,-0.5565945922710196
1018,6.8571510559943825,0.9386076593402157,0.8222970116467354,3.9911275361642753,2.729080562370001,-0.2994007326505268
1019,6.907248857418155,0.89481556222138,0.3971943088859221,4.003984438589131,3.217913945406727,-0.10866297688616283
1020,7.002391132479192,1.0284750744318507,1.0204925835641192,3.9498561503346727,2.8096620713962053,-0.5950248598608294
1021,6.895057674774751,0.9174004428726684,0.8340445263232854,4.006247338494961,2.870117209976659,-0.32672276446062765
1022,7.029733881737511,0.9499566319333658,0.5846692164198444,4.060473689056021,3.0037484330052893,-0.3693087657049335
1023,6.945432116272549,1.014331327557485,-0.7836123312213679,3.9719076380370777,3.1606748277924206,0.4935396278478593
1024,6.916869232524667,0.9542952203618594,-0.1819304877105321,3.9969537912241737,2.9458043627302373,0.25275231366475615
1025,6.9620251113578275,0.9532070445856594,0.5438239216070111,4.047470887519855,2.7591578566313864,-0.27564195397132496
1026,6.8534083617429715,1.0041638680169027,1.0203902244374286,4.007962099942224,3.0440070516902336,-0.6165559001070688
1027,6.977120528834378,1.017660078872046,1.3715777534497215,3.9821351000356326,2.876424981819471,-0.8115431413427333
1028,6.948292294862721,0.9894461426199506,0.8711436067511886,3.9779993107572085,2.94769134951538,-0.44122036858536945
1029,7.017600622021537,0.9739883238782232,-0.15794002412215724,4.056600838161333,2.995680525500637,0.020684699559621933
1030,6.936035859773503,0.8610585520366998,1.2008761830850392,3.996378890664185,3.0577269106189724,-0.5586013220202688
1031,6.918362668283891,0.9206775554640639,0.37361693723002753,4.04763189685482,3.2180883023407896,-0.1643258441605816
1032,6.920699081654761,0.9851796300943229,0.6824720611700092,3.9594465498347686,3.122233126540277,-0.36708789301022227
1033,6.969364962050002,1.0021283676975488,-0.1635205452123334,3.9645313172180487,2.6826406084847254,0.22564820875598657
1034,6.928350660615792,1.0279546203671037,0.20703807538810987,3.993694400418236,2.9341542680706687,-0.10088497190680254
1035,6.866229519162456,1.082249116310565,0.9660941282670064,4.038896098070593,3.0230553233033475,-0.6831078659093
1036,6.969887620402312,0.9637218228623848,0.5269430481983538,4.012779285095933,2.904866670393879,-0.24623022394315622
1037,6.866377475685294,0.9875573869766588,1.7019991262381968,3.956798989851468,3.144619082907861,-0.9483778799572378
1038,6.82845564458318,0.9451202887362349,0.787488797810477,3.925211567126758,2.9525159944351342,-0.21951998354614732
1039,6.852237999572816,0.9454150241577497,0.7085625222233194,3.9401753781717566,2.9907890423817323,-0.2110690424917616
1040,7.012929617923746,1.0631221135349296,0.39663857300330785,3.985045064466774,2.853565439146277,-0.3204223364069128
1041,6.893685233023932,1.0032141601522828,1.0860559958034997,4.013097250232779,2.6384899331472154,-0.5696995680111812
1042,6.890308969532801,0.9560544371801447,1.165556897543866,3.9975084719160763,2.763351935055798,-0.554979458627413
1043,6.898534549155177,0.9932672776283294,0.8582989530527998,3.9570626173122427,3.391119332543514,-0.47993275252869255
1044,7.01346653326179,1.1027342732377814,-1.002877067937117,3.9965456912068604,2.773028888642512,0.5502813215689218
1045,7.048180723933437,0.9063255144111773,0.5790284531335612,3.967470782902208,2.9961254685947925,-0.2395575098873028
1046,6.962594283548466,0.9156422518745108,0.5524818614881599,4.05701688229181,2.9217947816067915,-0.2636816394746161
1047,7.04523609887792,1.0376079500159416,-0.5125772293173902,3.9856476757050796,2.8314815172146868,0.31361968196514334
1048,6.9907181332100095,1.0581271206881337,1.1582186768548788,4.006418766486961,2.9508148061685064,-0.7949257382447442
1049,6.9196039421629,0.9990695218713105,0.7953154260589368,3.9788973121409326,3.348184774060195,-0.461378142925587
1050,7.059601961790094,0.8993011809365394,0.15648205886234307,3.9719433933874653,2.7573339050672145,0.07264555650469934
1051,6.934737597390725,0.9219075118549142,0.34918586408119434,3.9504422824321384,3.0676260289288844,-0.06647572839266983
1052,6.9306513792828595,0.9340920698042692,0.17297344545126975,4.032728833835273,2.699622968832026,0.04714403224791397
1053,6.891100632102344,0.9365656014095689,0.4773841081828787,4.024730125328712,2.948916584476241,-0.16817095780176416
1054,7.089027311000756,0.9401788818457552,0.6535883261566646,3.975425545477768,2.599837771927176,-0.278468637330437
1055,6.907831961011782,1.0947173307892246,0.09071163828015011,3.9829964056230645,2.921910776128065,-0.07029636212358001
1056,6.941935396324945,0.9523098772827873,0.1880239118995254,3.916140872703508,2.9484813123787084,0.057651282756352895
1057,6.835731436118979,0.9242713451538105,0.5188794000476649,3.9509047339839265,3.0916386215781335,-0.10152441953397612
1058,6.938135261853316,1.0042045753666193,0.5783742674544394,4.034366275323477,2.8435881019630624,-0.3457031753138272
1059,6.918555058271875,1.0281097121902059,0.3430760415623859,3.9642161741918356,2.8693044473719556,-0.1520164900829305
1060,6.969217201792372,0.9482879438791342,-0.1408653993910881,3.985370571843241,2.70404379304627,0.28442412436382114
1061,6.981599937198855,0.9282751710144609,0.970416472328284,3.964697660164281,2.881815249659961,-0.43653480951956
1062,6.902541756254365,0.9831431057513907,0.13288730987616348,3.965672978472946,2.7730488675829696,0.0891403317691461
1063,6.892010049561364,1.0604217995442369,0.6985548051466874,3.933226262687408,3.21462462983522,-0.4012308505691382
1064,6.986599692712756,0.9760385192481511,-0.265093385217646,3.9618338290722055,3.1115598740620944,0.188777935295034
1065,6.9785764269437704,0.9661221299609898,0.17100810355895069,3.9958658019014823,2.995439804273068,-0.04128719217907084
1066,7.0249449650237406,1.0133331786526198,0.1516121898166543,3.9699438535688403,3.221990994102611,-0.10982707361260052
1067,6.963738251433677,0.9499053231919787,0.08979767090872115,4.04008149484887,2.854209070563071,0.0872285664223112
1068,6.945921348600769,1.0327206612603221,-0.2776653873395537,3.939146220604167,3.043521063663927,0.215353028019105
1069,6.930952292634875,0.9814100333917684,1.179004218955394,3.95749374007119,2.640975483069751,-0.5973971710556525
1070,6.948173228480391,0.931796792274814,1.162133857946685,4.003297244851412,2.9460056822537686,-0.5936893549093352
1071,6.900784968435544,0.9505496046256706,0.4858940380029451,3.997902483090881,2.802443510581452,-0.13240620077805082
1072,6.999084079060696,0.9785175186241453,0.5059451048220716,3.9584613291130806,2.997146813165279,-0.23465634106018038
1073,6.998822130588923,0.9164545445810838,1.3095687679706633,3.968768709122578,2.837434980015018,-0.6506199663739337
1074,7.018265062319604,0.9656451433608516,0.30467352516731383,3.89006195136447,2.7395942428461586,0.017027242843969836
1075,6.823108156651541,1.0128411188670257,0.9130025949468475,4.0652129700850885,2.8519178478436094,-0.5266986666062577
1076,6.959468086809962,0.9048209466581041,0.3263004273330593,4.002797480419385,2.7998271935851036,-0.00603445518230139
1077,6.8693106804646105,0.9079731207162777,0.9476287955401799,3.942035854088376,3.1247426505310716,-0.40868717320272574
1078,7.017193647992159,0.9059827872663531,0.5211531276898533,3.9489775063556665,2.923742218572704,-0.13759059644459648
1079,6.975849396382513,0.9957970310526955,-0.1934636801061177,3.9831477162747233,3.098866904577888,0.10757762358641043
1080,6.984384229467665,1.0624931540942995,0.5126668855045335,3.9678934186070736,3.1420853928012384,-0.3643866363201587
1081,6.9029037597341745,1.0233605617164745,0.8756373873527745,3.9817747954728873,3.030311041127735,-0.4946834548615856
1082,6.844012938882487,0.9706593990216422,1.0016336900122473,3.9695218960952547,3.037299703315728,-0.4819338801981152
1083,6.75800523568552,1.066220959898546,0.05900674446541365,3.9426991129200197,3.438982211525399,-0.004453287629201996
1084,6.871912616693899,0.8619830344125189,0.6222743762163594,3.898435715022009,3.109431795556756,-0.009375775565698102
1085,6.984581243456653,1.0640659562237604,1.2432347952031653,3.9624793116429893,3.0275597930195564,-0.8193421968349537
1086,6.94138185143278,1.0337205819734432,0.11730276750946056,3.9705634750291523,3.114083060075455,-0.07069789634592336
1087,6.973431292064335,1.0169708417207377,1.3866211631657,3.959278771057625,3.2395863167830816,-0.8962804443902832
1088,6.923688231676749,0.9762454158640895,1.162103935275189,3.994225951820373,3.098026192050991,-0.6752335742161133
1089,6.917982981689788,0.9007006144128233,-0.26458628061356526,4.052743320907902,2.8201528910538975,0.31530381109456573
1090,6.877253871077887,0.9826582820371862,0.8678173990103737,3.939399380513421,2.9459430496703596,-0.3643067027063198
1091,6.951429779511064,1.151227450862634,1.2251701904560712,3.9828912830937027,2.825803618009118,-0.8978777963889599
1092,7.032048305446766,0.9674224714758481,-0.18013741941321737,3.986003146485732,3.143480307218345,0.09968964403092845
1093,6.86756519921568,1.028067894059482,0.9472311914182618,3.988402684633245,3.188641836940485,-0.5843687342090161
1094,6.872117642615067,1.013699222551337,0.11387870721684318,4.007187155038448,2.9763716760365133,-0.021059339075327338
1095,6.785044334727874,1.0183842196210988,0.5292876823235529,3.9445062919873433,3.5386252748575764,-0.2686671428505353
1096,7.034947227042198,0.8946624963826021,0.3714972733053262,3.9881171882145825,2.898053294616098,-0.09348250555651247
1097,6.870782679019445,0.931611359703132,-0.06239480058774993,4.034841761808551,2.8746434292502823,0.17758648028931107
1098,6.8456658609540595,1.0548584035800488,0.6827273010019002,4.010818894329913,2.926477797460708,-0.41455020668412274
1099,7.028254422851349,1.1397722229220149,-0.4248815735476521,3.9302008395739785,3.0853135051527247,0.12039182319614489
1100,6.877309716191922,0.9515307028117483,1.5938549346616753,3.9927244698170887,2.483727708654283,-0.7810133522247366
1101,6.870830040761497,0.873942869964329,-0.07047469895466552,4.01242686712154,3.065236139935779,0.27038914410891346
1102,7.011854422186037,0.9801143425559999,0.4384689564075226,3.969226328209689,2.882749868498503,-0.16272296942101927
1103,7.034028032007229,1.046373547231691,0.25279393807701156,3.9361250437038957,2.7145886732187785,-0.13976893584819092
1104,7.03138110330426,1.0005297396386417,0.24594631343130557,4.038509234860297,3.0530839428907863,-0.224948248094465
1105,6.9267145166693895,0.9645198837926733,0.36451832043182775,3.948422121450605,3.1184702696489865,-0.10959007721244504
1106,6.946537258746802,0.943428801653677,0.12999998640367438,3.9925852720139656,2.9138273250215656,0.04826007017310191
1107,7.0117683152655355,0.9630836596443387,0.35593163660262334,4.009713817986896,2.5851647792930468,-0.1418928152581565
1108,6.864209761750397,1.0109666250704907,1.2312384533587721,3.9897833812503514,2.9438029423675087,-0.6988785552319619
1109,6.97178187096561,0.9585141275777082,0.5458245894190791,3.9772809095495725,2.5998015727636417,-0.1477651604463947
1110,6.93307731972713,0.8959384496383048,0.16749321384743426,3.9330665627808132,2.9254711460660032,0.17208271851545942
1111,7.016417514137871,0.9715128723075089,1.1029835943550335,4.005791738961485,2.872349855654928,-0.6471353832415809
1112,6.902441659035253,1.0004167245990407,-0.09167252586816632,4.00207129232088,3.036013206380061,0.07674369582167745
1113,6.9387491226329026,0.9914525428064066,0.6958146398291585,3.92015488632324,3.1131743434207624,-0.35154203272103857
1114,6.920608957584421,0.9698062524816305,0.6362828188062359,4.013447331610784,2.991022701748055,-0.32916743929710496
1115,6.86595452563985,0.9661188309556932,0.42692873758597527,3.997474045434201,3.0486638095660252,-0.16362897916662233
1116,6.950308705354003,0.995019135746226,-0.4601098036205955,3.9492240371590857,3.3157275294237074,0.31184037542956344
1117,7.070984510590244,0.9069419720623889,0.19899371351174872,3.949869213968892,2.882818804883375,0.06017542038226392
1118,6.859877139441105,1.0066660858342766,1.079750018119944,4.022951056768985,3.011085761062615,-0.6233438335557318
1119,6.97366251214165,1.078904803460163,0.4023861038490819,3.960691889552284,2.630960838485896,-0.21746567962171603
1120,6.918914488807956,0.9612283982707064,-0.05761324427085035,4.007850175810686,2.6298548976913096,0.23338065991440743
1121,6.995168153511694,1.0053687457744451,0.47834224134967246,3.981982794725178,2.9992002553779065,-0.27959798004637393
1122,6.89600105648929,1.0778340893529776,0.5495296495650259,3.941283286792541,3.047009130689154,-0.33539655804191415
1123,6.851681931765015,0.9313204583131992,0.5962619437539951,3.984466954388876,3.056457953950895,-0.19678047542964433
1124,6.915487625847126,0.9490652472640785,0.2650778539741154,3.9971958402654564,3.0151622140874768,-0.033844697726444356
1125,6.95169877377447,0.888167576117887,0.3563027462671658,3.9882790488452846,2.8531726429041377,-0.03872581698952035
1126,6.863265699500604,0.896196672610287,0.8639725101990611,4.0373692684672475,2.8972418317291133,-0.31199014336938047
1127,7.0171649999925005,0.86591797889209,2.049393258577795,3.9548752989170386,2.926264680866788,-1.0908584560980301
1128,6.954783751194879,0.9430209867329172,0.726702411732068,3.9352278288980402,2.681838407114901,-0.20863383958861498
1129,6.920589350262703,1.0635754453178397,0.8750159804539467,3.929682712000098,2.968349304516127,-0.520160115296527
1130,6.820024161372944,0.9924037894547751,0.4174903112684786,3.9892864018781613,3.1308047275640924,-0.16835148374917613
1131,6.799496669908926,0.985058098716587,1.0093598227857596,3.9587645725020035,3.045602493108804,-0.46218339432975497
1132,6.94719100933264,0.9759715035988981,1.3837354204737853,4.004595288790058,2.8839843670314136,-0.7819904193923031
1133,6.98228919380523,1.0276240489615025,0.24941173562295538,3.931983404324693,3.138257651460753,-0.13300742361200846
1134,6.895747878202121,0.9403576705499742,-0.019929614777378757,3.9610083846939204,2.791941731839798,0.23443109204406842
1135,6.934139377826182,0.9705728731286926,0.7760947011811985,4.023414687774045,3.0117863308179724,-0.4410515259417278
1136,6.802897721904892,1.0167370207710233,0.13095203614971995,3.942563956786268,2.7938495926763682,0.10954426575733739
1137,6.935311986969607,0.9354077665346993,0.8064351571630669,4.0247341295817725,3.0300757788783916,-0.42242575736830956
1138,6.922466707865233,1.0862983163288369,0.8735149720702448,3.971222583926521,2.9993383527989734,-0.6134808328940389
1139,6.977983024984288,0.8060672017134658,0.808609161773444,4.003722005637051,3.0509115501833652,-0.26181735773945986
1140,6.930661557579816,0.8766805164003437,0.23351297180315356,3.900696790798388,2.931850723106468,0.157860880235012
1141,6.908834324964308,0.9922883764053887,0.4626425288283882,3.972554005763322,3.1079496966872986,-0.2435222658305743
1142,6.9179241486698855,0.9081350139322766,1.0410139463048682,3.9991644255834524,3.1741166260303193,-0.5342880484527401
1143,7.005933915693046,0.9229944231787202,-0.6149556722398075,3.953882292760449,3.2437910415847133,0.49176676778029627
1144,6.8238638462762085,0.9541922540461484,-0.36410027252991584,3.9504695528155325,3.1511302547873314,0.4106301204736261
1145,6.868708283045612,0.9645008059832059,0.855256895606398,3.9840293174727903,2.8385211500204868,-0.39046038663543914
1146,6.929583349323172,1.0523824033505256,0.4237087545897429,3.932026495439966,3.2838792154461,-0.28049436593250887
1147,6.991351966065958,0.9353165428913398,0.6495580845512517,4.051773145326436,2.7411408422873667,-0.3138973354350235
1148,6.871393862305669,0.8855080668199733,0.8393395519535125,3.986135069806962,2.8292641884387972,-0.23019006673063958
1149,6.958077409704826,0.8953456589743,0.3950757157363581,4.000709287973827,2.974956156457546,-0.06590689694387611
1150,6.829798704149684,0.937194584861461,1.857246084755611,3.96909759228601,2.9201959411155407,-0.9347111453812826
1151,6.81614166161449,0.9149156383392028,0.856438861456145,3.959097367121606,3.372892897675299,-0.3517954416698769
1152,6.8838815019665915,0.834881322363559,0.684434227971076,4.0179463573258065,2.863317117254171,-0.13508366572079858
1153,6.9595134565952455,0.9936628494082429,-0.361925388085644,3.987138180676791,2.8692141243129585,0.3005398233842248
1154,6.9334692636114585,0.9971180193217024,-0.16109100699303225,4.015191014985779,2.5846559722404896,0.22829302244109861
1155,6.986597380712786,1.0955278808425568,0.7324733641613275,3.974370225075876,2.646055737739407,-0.484552347111472
1156,6.877304458017208,0.8356167053400905,0.3931537291521725,4.013103061565742,2.9844024685150314,0.032022479540594284
1157,6.938490805060727,0.9192986786995904,1.204590818949768,3.9585671891359815,3.1767683758017498,-0.5924121783320664
1158,6.880490174451532,0.9283732028323224,0.19067382458870452,3.9578125101949304,2.8873862394964354,0.13970598938503181
1159,6.964767352321616,0.934181701619029,1.4288132837000918,4.027664296739822,2.77140104807218,-0.7743772166840569
1160,6.860169283765957,1.0090493829886025,-0.032781850217068365,4.0098858312576295,2.975623130066563,0.07744773716715264
1161,7.011141526444484,0.9667835866452981,1.3507414681241343,3.9495384607197925,2.7015828517851626,-0.6893997296887491
1162,6.944959340015481,1.0117342511212282,1.4354978906814697,4.004110427468226,2.87589939808855,-0.8702342710228863
1163,6.803675473144434,1.0608438856183104,0.2976008322690219,3.9907357128557717,2.760508441055172,-0.08677317439593532
1164,6.894233068416799,0.9897003524562572,0.34263635262143854,4.011941775773687,2.9685323535927415,-0.11437014376180782
1165,7.025044140802676,0.997826876836467,0.4637091567681027,3.9502548891474962,2.995106131544428,-0.2751555071919773
1166,6.903233770884786,1.0470282785684337,0.3957059481458038,3.9717110533188755,3.052314271024074,-0.2305650226618582
1167,7.057953139918887,0.9489134866802044,0.7564281446661305,3.9255286362146165,2.6637416324272745,-0.2954731940041289
1168,7.118031187157411,1.0482680044176327,1.9918350395437798,3.967076583273621,3.0046831455659557,-1.3610503284786537
1169,6.878850595922359,0.9445349761760757,-0.22300124349467998,4.03759084981326,3.1632954300742124,0.19319154154326101
1170,6.897617503025335,0.9571244468414372,-0.5601113098790578,3.9706752943848502,2.819415652614892,0.562004445127055
1171,6.964717378830595,0.9976960143777676,1.1178337031858483,3.9919160956789037,2.5954110272821636,-0.5933683962825813
1172,6.911156425282224,0.945739211932892,0.05888780657487125,3.950307214240924,2.773482939910184,0.20747713772834941
1173,6.989451078340602,0.9292353610209817,-0.3604306393178084,4.021447387137471,3.072008022858625,0.30992461059343135
1174,6.937844458650076,1.0491910910860547,0.7770823826243517,3.9640290675945713,3.062712831280215,-0.4918136260792286
1175,7.051582266480649,0.9277537901553425,1.062359160747068,3.911608491623352,2.6660794419047598,-0.479727859100927
1176,6.901857016196682,1.0688171307879268,0.809026469198225,4.011108073821041,2.5971013171806248,-0.46749658143282125
1177,6.975596814294279,0.9519993703391006,0.5475380231040923,3.973074532151971,2.757158633518031,-0.20605835558008187
1178,6.997577225112371,1.0166900984750005,1.3426149602082709,3.9410501116521375,2.8228484117618278,-0.7955028156024849
1179,6.966637557275916,1.1058879324932103,1.1479833990147923,3.9872100241575206,3.2482857332222768,-0.8992795662626096
1180,6.957899628466603,1.0342467555922903,0.6982498242838722,4.0078404585752345,2.9837421486212623,-0.4521736646020812
1181,6.8986901219194126,0.9448315229489102,-0.018055563481664594,4.054887965857427,2.848157870492221,0.1323985319041146
1182,6.840324035332772,1.0033543798171942,1.536653882944612,3.9912608748105156,2.995836068026632,-0.8718788769572333
1183,7.016547397125576,1.0792869687642892,-0.7844584553361726,4.036783901504915,2.7819679458782423,0.36218473312795063
1184,6.937747562156478,1.051251114437562,0.12786269692599272,4.025827554648175,2.785436374991817,-0.09216565839717439
1185,7.0089965669880465,1.0020525711243697,0.524813624286413,3.8933121003833038,3.2416116120080987,-0.2966060736115947
1186,6.927968218123351,1.0279076723963538,0.02939643611664955,3.9892530577971668,3.260362639138791,-0.04396269306498138
1187,6.834401300040009,0.8735352987610842,0.17373949246218046,3.8877276889410415,2.80661264113465,0.33031886212942363
1188,6.939109559875492,0.9460176981881866,-0.03278312647093096,3.995412691929674,2.774367851923645,0.17891349760961667
1189,7.050117807902757,1.060677082177375,-0.49406171437759894,3.9962268363343676,3.3233955764639926,0.14493126567731046
1190,6.955079776832816,0.9405561759847749,1.6024731411148987,3.9961770386719544,3.128689085217601,-0.9111430145107389
1191,6.92380931822082,0.9899973496091966,0.9863941658034633,3.972922366253817,3.1691048328877147,-0.5854475264298603
1192,6.9663756371947425,0.9096754299623808,0.2436277584867959,3.965711330953289,2.690939460511263,0.0709807392712184
1193,7.0814412412390615,0.9558222905918528,0.13425108860313106,3.948819128795997,3.2236512787377705,-0.06853054121914387
1194,7.0121897656165935,0.875404560751072,-0.01224585098460873,4.012866294962941,2.7947335529343924,0.20548878224275807
1195,6.9670592119033445,0.9977365317837662,0.16305402566176214,4.039026335764796,2.8871952204696747,-0.08213085991970034
